sido,sigungu,address,crosswalk_type,is_highland,crosswalk_lat,crosswalk_lon,lane_count,crosswalk_width,crosswalk_length,has_ped_signal,has_ped_button,has_ped_sound,has_bump,has_braille_block,has_spotlight,org_code,cw_uid
부산광역시,남구,부산광역시 남구 용당동  36434,,,129.1003157,35.11969068,,6,14,1,,,,,,,CW_BUSAN_000808
부산광역시,남구,부산광역시 남구 용호동  958,,,129.1122378,35.13069145,,4,12,1,,,,,,,CW_BUSAN_000809
부산광역시,남구,부산광역시 남구 용호동  176-8,,,129.1103281,35.13172488,,8,26,1,,,,,,,CW_BUSAN_000810
부산광역시,남구,부산광역시 남구 용호동  176-8,,,129.1105785,35.1316701,,4,12,1,,,,,,,CW_BUSAN_000811
부산광역시,남구,부산광역시 남구 문현동  183-44,,,129.0726003,35.14113153,,14,12,1,,,,,,,CW_BUSAN_000812
부산광역시,남구,부산광역시 남구 용호동  957,,,129.1119902,35.13317792,,6,8,1,,,,,,,CW_BUSAN_000813
부산광역시,남구,부산광역시 남구 용호동  957,,,129.1121342,35.13319543,,6,13,1,,,,,,,CW_BUSAN_000814
부산광역시,남구,부산광역시 남구 문현동  750-7,,,129.0664302,35.14484524,,4,4,1,,,,,,,CW_BUSAN_000815
부산광역시,남구,부산광역시 남구 용당동  546-1,,,129.0999775,35.12503385,,4,31,1,,,,,,,CW_BUSAN_000816
부산광역시,남구,부산광역시 남구 문현동  750-7,,,129.0647829,35.14494404,,6,18,1,,,,,,,CW_BUSAN_000817
부산광역시,부산진구,부산광역시 부산진구 범천동  842-8,,,129.0635903,35.14481154,,6,16,1,,,,,,,CW_BUSAN_000818
부산광역시,부산진구,부산광역시 부산진구 범천동  1226-1,,,129.0637348,35.14493754,,6,22,1,,,,,,,CW_BUSAN_000819
부산광역시,남구,부산광역시 남구 대연동  565-2,,,129.1011447,35.12894927,,6,13,1,,,,,,,CW_BUSAN_000820
부산광역시,남구,부산광역시 남구 대연동  567-1,,,129.1010525,35.1286432,,6,14,1,,,,,,,CW_BUSAN_000821
부산광역시,남구,부산광역시 남구 용당동  548-9,,,129.0989386,35.12505791,,6,16,1,,,,,,,CW_BUSAN_000822
부산광역시,남구,부산광역시 남구 용당동  734-1,,,129.098356,35.12522922,,6,12,1,,,,,,,CW_BUSAN_000823
부산광역시,남구,부산광역시 남구 용호동  산221-16,,,129.1119513,35.10799628,,3,3,1,,,,,,,CW_BUSAN_000824
부산광역시,남구,부산광역시 남구 용호동  산221-16,,,129.1119762,35.10807277,,3,5,1,,,,,,,CW_BUSAN_000825
부산광역시,부산진구,부산광역시 부산진구 전포동  575,,,129.0634472,35.14846949,,6,14,1,,,,,,,CW_BUSAN_000826
부산광역시,남구,부산광역시 남구 대연동  1756-2,,,129.0868901,35.13497006,,4,11,1,,,,,,,CW_BUSAN_000827
부산광역시,남구,부산광역시 남구 대연동  290-6,,,129.0918468,35.13525209,,10,12,1,,,,,,,CW_BUSAN_000828
부산광역시,남구,부산광역시 남구 대연동  323,,,129.0956472,35.13547705,,5,14,1,,,,,,,CW_BUSAN_000829
부산광역시,남구,부산광역시 남구 대연동  1023,,,129.0926607,35.13014485,,12,12,1,,,,,,,CW_BUSAN_000830
부산광역시,남구,부산광역시 남구 용호동  179,,,129.1068196,35.12848576,,5,9,1,,,,,,,CW_BUSAN_000831
부산광역시,남구,부산광역시 남구 용호동  495-13,,,129.1110169,35.11465044,,6,13,1,,,,,,,CW_BUSAN_000832
부산광역시,남구,부산광역시 남구 용호동  495-13,,,129.1110079,35.11480188,,6,13,1,,,,,,,CW_BUSAN_000833
부산광역시,남구,부산광역시 남구 대연동  561-16,,,129.1012297,35.13008863,,13,11,1,,,,,,,CW_BUSAN_000834
부산광역시,남구,부산광역시 남구 대연동  561-16,,,129.0997748,35.13009822,,11,13,1,,,,,,,CW_BUSAN_000835
부산광역시,남구,부산광역시 남구 대연동  568-6,,,129.0980265,35.13011203,,11,13,1,,,,,,,CW_BUSAN_000836
부산광역시,남구,부산광역시 남구 용당동  454-5,,,129.0965748,35.11884155,,10,26,1,,,,,,,CW_BUSAN_000837
부산광역시,남구,부산광역시 남구 감만동  107-2,,,129.0775214,35.11704933,,6,12,1,,,,,,,CW_BUSAN_000838
부산광역시,남구,부산광역시 남구 대연동  1013-8,,,129.0891235,35.13016683,,10,12,1,,,,,,,CW_BUSAN_000839
부산광역시,남구,부산광역시 남구 우암동  1195-132,,,129.0850067,35.12844978,,10,12,1,,,,,,,CW_BUSAN_000840
부산광역시,남구,부산광역시 남구 우암동  101-1,,,129.0809988,35.12708956,,10,13,1,,,,,,,CW_BUSAN_000841
부산광역시,남구,부산광역시 남구 용호동  487-6,,,129.1115253,35.11793152,,6,15,1,,,,,,,CW_BUSAN_000842
부산광역시,남구,부산광역시 남구 대연동  1173-4,,,129.0869404,35.12919169,,10,10,1,,,,,,,CW_BUSAN_000843
부산광역시,남구,부산광역시 남구 우암동  215-41,,,129.0705022,35.13090242,,5,14,1,,,,,,,CW_BUSAN_000844
부산광역시,남구,부산광역시 남구 대연동  945-17,,,129.0930991,35.12898728,,8,17,1,,,,,,,CW_BUSAN_000845
부산광역시,남구,부산광역시 남구 대연동  867-18,,,129.0946065,35.13013673,,6,17,1,,,,,,,CW_BUSAN_000846
부산광역시,남구,부산광역시 남구 대연동  852-15,,,129.0964611,35.13012492,,7,18,1,,,,,,,CW_BUSAN_000847
부산광역시,남구,부산광역시 남구 용호동  176-8,,,129.1101337,35.12795306,,6,18,1,,,,,,,CW_BUSAN_000848
부산광역시,부산진구,부산광역시 부산진구 범천동  842-8,,,129.0634978,35.14507796,,7,21,1,,,,,,,CW_BUSAN_000849
부산광역시,남구,부산광역시 남구 용호동  176-8,,,129.1115273,35.12956495,,13,7,1,,,,,,,CW_BUSAN_000850
부산광역시,남구,부산광역시 남구 용호동  176-8,,,129.1117649,35.12984468,,6,12,1,,,,,,,CW_BUSAN_000851
부산광역시,남구,부산광역시 남구 용호동  958,,,129.1122928,35.13045789,,6,14,1,,,,,,,CW_BUSAN_000852
부산광역시,남구,부산광역시 남구 대연동  1265-12,,,129.0869138,35.13578329,,4,12,1,,,,,,,CW_BUSAN_000853
부산광역시,남구,부산광역시 남구 대연동  1600-159,,,129.0839504,35.13548416,,12,12,1,,,,,,,CW_BUSAN_000854
부산광역시,남구,부산광역시 남구 용호동  486-44,,,129.1110265,35.11631141,,6,13,1,,,,,,,CW_BUSAN_000855
부산광역시,부산진구,부산광역시 부산진구 범천동  851-13,,,129.0635036,35.1458672,,6,13,1,,,,,,,CW_BUSAN_000856
부산광역시,남구,부산광역시 남구 문현동  32-16,,,129.0731995,35.14563694,,10,8,1,,,,,,,CW_BUSAN_000857
부산광역시,남구,부산광역시 남구 대연동  20090,,,129.0997963,35.13739037,,7,15,1,,,,,,,CW_BUSAN_000858
부산광역시,남구,부산광역시 남구 문현동  125-4,,,129.0715364,35.14394649,,12,13,1,,,,,,,CW_BUSAN_000859
부산광역시,남구,부산광역시 남구 우암동  22251,,,129.0791726,35.1248551,,6,14,1,,,,,,,CW_BUSAN_000860
부산광역시,남구,부산광역시 남구 우암동  163-7,,,129.0772395,35.12464601,,9,19,1,,,,,,,CW_BUSAN_000861
부산광역시,남구,부산광역시 남구 대연동  535-7,,,129.1033905,35.13059298,,12,14,1,,,,,,,CW_BUSAN_000862
부산광역시,남구,부산광역시 남구 용호동  911-17,,,129.109246,35.12695407,,8,18,1,,,,,,,CW_BUSAN_000863
부산광역시,남구,부산광역시 남구 용호동  34001,,,129.1123293,35.12233329,,8,14,1,,,,,,,CW_BUSAN_000864
부산광역시,남구,부산광역시 남구 용호동  404-6,,,129.112214,35.12122619,,9,14,1,,,,,,,CW_BUSAN_000865
부산광역시,남구,부산광역시 남구 용호동  392-1,,,129.1121928,35.11959953,,8,10,1,,,,,,,CW_BUSAN_000866
부산광역시,남구,부산광역시 남구 용호동  393-1,,,129.1120354,35.11951261,,6,14,1,,,,,,,CW_BUSAN_000867
부산광역시,남구,부산광역시 남구 용호동  392-1,,,129.1120855,35.11977244,,8,15,1,,,,,,,CW_BUSAN_000868
부산광역시,남구,부산광역시 남구 용호동  495-13,,,129.1109097,35.11472987,,3,6,1,,,,,,,CW_BUSAN_000869
부산광역시,남구,부산광역시 남구 용호동  541-53,,,129.1110003,35.11317006,,7,14,1,,,,,,,CW_BUSAN_000870
부산광역시,남구,부산광역시 남구 용호동  555-19,,,129.1116383,35.10973201,,6,12,1,,,,,,,CW_BUSAN_000871
부산광역시,남구,부산광역시 남구 대연동  748,,,129.0955643,35.12644399,,6,9,1,,,,,,,CW_BUSAN_000872
부산광역시,남구,부산광역시 남구 용당동  산42-4,,,129.095982,35.12483343,,8,9,1,,,,,,,CW_BUSAN_000873
부산광역시,남구,부산광역시 남구 용당동  580-10,,,129.0968387,35.12372644,,6,7,1,,,,,,,CW_BUSAN_000874
부산광역시,남구,부산광역시 남구 용당동  472-11,,,129.098189,35.12209765,,6,6,1,,,,,,,CW_BUSAN_000875
부산광역시,남구,부산광역시 남구 문현동  125-8,,,129.07144,35.1440615,,8,17,1,,,,,,,CW_BUSAN_000876
부산광역시,남구,부산광역시 남구 대연동  289-15,,,129.0914988,35.13679281,,6,12,1,,,,,,,CW_BUSAN_000877
부산광역시,남구,부산광역시 남구 감만동  45822,,,129.0827358,35.12230749,,13,12,1,,,,,,,CW_BUSAN_000878
부산광역시,남구,부산광역시 남구 대연동  298-4,,,129.0890064,35.13803343,,4,23,1,,,,,,,CW_BUSAN_000879
부산광역시,남구,부산광역시 남구 대연동  1013-8,,,129.089194,35.13028393,,7,9,1,,,,,,,CW_BUSAN_000880
부산광역시,남구,부산광역시 남구 대연동  1013-10,,,129.0897861,35.13018903,,10,10,1,,,,,,,CW_BUSAN_000881
부산광역시,남구,부산광역시 남구 우암동  101-1,,,129.0824207,35.12757626,,11,12,1,,,,,,,CW_BUSAN_000882
부산광역시,남구,부산광역시 남구 우암동  22251,,,129.0798264,35.12629183,,7,13,1,,,,,,,CW_BUSAN_000883
부산광역시,남구,부산광역시 남구 대연동  297-4,,,129.0888404,35.13808259,,6,7,1,,,,,,,CW_BUSAN_000884
부산광역시,남구,부산광역시 남구 우암동  산5-1,,,129.0706525,35.13077931,,4,12,1,,,,,,,CW_BUSAN_000885
부산광역시,남구,부산광역시 남구 우암동  215-41,,,129.0705253,35.13100195,,6,6,1,,,,,,,CW_BUSAN_000886
부산광역시,남구,부산광역시 남구 용호동  176-67,,,129.113497,35.12874914,,5,15,1,,,,,,,CW_BUSAN_000887
부산광역시,남구,부산광역시 남구 용당동  540-2,,,129.0995688,35.12325557,,4,23,1,,,,,,,CW_BUSAN_000888
부산광역시,남구,부산광역시 남구 용호동  957,,,129.1131542,35.13145373,,6,14,1,,,,,,,CW_BUSAN_000889
부산광역시,남구,부산광역시 남구 용호동  957,,,129.1133824,35.13153024,,6,22,1,,,,,,,CW_BUSAN_000890
부산광역시,남구,부산광역시 남구 용호동  960,,,129.114988,35.1304563,,4,9,1,,,,,,,CW_BUSAN_000891
부산광역시,남구,부산광역시 남구 용호동  894-40,,,129.112086,35.10848772,,6,12,1,,,,,,,CW_BUSAN_000892
부산광역시,남구,부산광역시 남구 대연동  294-5,,,129.0904521,35.1381193,,13,7,1,,,,,,,CW_BUSAN_000893
부산광역시,남구,부산광역시 남구 용당동  485-13,,,129.099356,35.12315722,,9,25,1,,,,,,,CW_BUSAN_000894
부산광역시,남구,부산광역시 남구 대연동  561-13,,,129.101393,35.13017455,,9,15,1,,,,,,,CW_BUSAN_000895
부산광역시,남구,부산광역시 남구 대연동  564-2,,,129.1014054,35.12996798,,7,17,1,,,,,,,CW_BUSAN_000896
부산광역시,남구,부산광역시 남구 대연동  561-16,,,129.1015503,35.13006501,,6,9,1,,,,,,,CW_BUSAN_000897
부산광역시,남구,부산광역시 남구 대연동  561-13,,,129.1015987,35.13019877,,7,12,1,,,,,,,CW_BUSAN_000898
부산광역시,남구,부산광역시 남구 대연동  1237-11,,,129.08601,35.13480895,,8,19,1,,,,,,,CW_BUSAN_000899
부산광역시,남구,부산광역시 남구 대연동  1756-1,,,129.0870377,35.13486656,,6,19,1,,,,,,,CW_BUSAN_000900
부산광역시,남구,부산광역시 남구 대연동  1752-1,,,129.0884233,35.13494026,,8,19,1,,,,,,,CW_BUSAN_000901
부산광역시,남구,부산광역시 남구 대연동  1617-6,,,129.0807714,35.13429761,,8,19,1,,,,,,,CW_BUSAN_000902
부산광역시,남구,부산광역시 남구 용호동  17168,,,129.1125042,35.12418685,,8,15,1,,,,,,,CW_BUSAN_000903
부산광역시,남구,부산광역시 남구 용호동  960,,,129.1162869,35.12962841,,6,20,1,,,,,,,CW_BUSAN_000904
부산광역시,남구,부산광역시 남구 용호동  973-1,,,129.1164704,35.1298322,,8,23,1,,,,,,,CW_BUSAN_000905
부산광역시,남구,부산광역시 남구 용호동  953,,,129.1150639,35.13324796,,6,21,1,,,,,,,CW_BUSAN_000906
부산광역시,남구,부산광역시 남구 용호동  959,,,129.1163419,35.13246714,,6,21,1,,,,,,,CW_BUSAN_000907
부산광역시,남구,부산광역시 남구 용호동  952,,,129.1128456,35.13452452,,6,21,1,,,,,,,CW_BUSAN_000908
부산광역시,남구,부산광역시 남구 대연동  1136-9,,,129.0900291,35.12670914,,6,17,1,,,,,,,CW_BUSAN_000909
부산광역시,남구,부산광역시 남구 대연동  1239-25,,,129.0836618,35.13468627,,6,20,1,,,,,,,CW_BUSAN_000910
부산광역시,남구,부산광역시 남구 대연동  327-1,,,129.0936341,35.13521113,,6,19,1,,,,,,,CW_BUSAN_000911
부산광역시,남구,부산광역시 남구 감만동  513-6,,,129.0786246,35.11065165,,9,24,1,,,,,,,CW_BUSAN_000912
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.0797385,35.11061554,,7,18,1,,,,,,,CW_BUSAN_000913
부산광역시,남구,부산광역시 남구 감만동  626,,,129.072329,35.11035588,,8,25,1,,,,,,,CW_BUSAN_000914
부산광역시,남구,부산광역시 남구 용호동  47150,,,129.1144603,35.12771729,,8,21,1,,,,,,,CW_BUSAN_000915
부산광역시,남구,부산광역시 남구 용호동  47150,,,129.1147959,35.12806508,,8,21,1,,,,,,,CW_BUSAN_000916
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.0808875,35.11060422,,6,18,1,,,,,,,CW_BUSAN_000917
부산광역시,남구,부산광역시 남구 감만동  75-106,,,129.0749066,35.11619286,,6,16,1,,,,,,,CW_BUSAN_000918
부산광역시,남구,부산광역시 남구 용당동  206-35,,,129.0909604,35.11061616,,9,31,1,,,,,,,CW_BUSAN_000919
부산광역시,남구,부산광역시 남구 감만동  45822,,,129.0829551,35.1222838,,6,16,1,,,,,,,CW_BUSAN_000920
부산광역시,동구,부산광역시 동구 범일동  946-1,,,129.0639091,35.14143378,,8,22,1,,,,,,,CW_BUSAN_000921
부산광역시,동구,부산광역시 동구 범일동  946-1,,,129.0650302,35.14143599,,7,15,1,,,,,,,CW_BUSAN_000922
부산광역시,남구,부산광역시 남구 감만동  36161,,,129.0798781,35.1188652,,6,15,1,,,,,,,CW_BUSAN_000923
부산광역시,남구,부산광역시 남구 감만동  604-1,,,129.0804584,35.11852418,,7,21,1,,,,,,,CW_BUSAN_000924
부산광역시,남구,부산광역시 남구 감만동  139-3,,,129.0810912,35.11671853,,9,17,1,,,,,,,CW_BUSAN_000925
부산광역시,남구,부산광역시 남구 감만동  139-4,,,129.0812795,35.11591064,,8,17,1,,,,,,,CW_BUSAN_000926
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.0829864,35.11080658,,8,21,1,,,,,,,CW_BUSAN_000927
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.082807,35.11058693,,8,23,1,,,,,,,CW_BUSAN_000928
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.0832498,35.11039215,,7,28,1,,,,,,,CW_BUSAN_000929
부산광역시,남구,부산광역시 남구 감만동  498-130,,,129.0835198,35.11056087,,9,30,1,,,,,,,CW_BUSAN_000930
부산광역시,남구,부산광역시 남구 용당동  168-14,,,129.0920902,35.10932428,,8,26,1,,,,,,,CW_BUSAN_000931
부산광역시,남구,부산광역시 남구 용당동  168-44,,,129.0929837,35.11040376,,9,25,1,,,,,,,CW_BUSAN_000932
부산광역시,남구,부산광역시 남구 용당동  206-39,,,129.0928842,35.11072902,,8,37,1,,,,,,,CW_BUSAN_000933
부산광역시,남구,부산광역시 남구 용당동  623-34,,,129.0958803,35.11319048,,21,17,1,,,,,,,CW_BUSAN_000934
부산광역시,남구,부산광역시 남구 용당동  349,,,129.0949387,35.11638259,,8,18,1,,,,,,,CW_BUSAN_000935
부산광역시,남구,부산광역시 남구 용당동  산47-7,,,129.0962822,35.11826964,,4,25,1,,,,,,,CW_BUSAN_000936
부산광역시,남구,부산광역시 남구 용당동  36434,,,129.0982755,35.12069287,,5,25,1,,,,,,,CW_BUSAN_000937
부산광역시,남구,부산광역시 남구 용당동  485-13,,,129.0989245,35.12192681,,9,26,1,,,,,,,CW_BUSAN_000938
부산광역시,남구,부산광역시 남구 용호동  142-1,,,129.1124075,35.12505658,,8,24,1,,,,,,,CW_BUSAN_000939
부산광역시,남구,부산광역시 남구 용호동  17168,,,129.1126522,35.12513765,,8,19,1,,,,,,,CW_BUSAN_000940
부산광역시,남구,부산광역시 남구 용호동  911-14,,,129.108327,35.12736675,,9,24,1,,,,,,,CW_BUSAN_000941
부산광역시,남구,부산광역시 남구 용호동  206-1,,,129.1108042,35.1258672,,6,24,1,,,,,,,CW_BUSAN_000942
부산광역시,남구,부산광역시 남구 용호동  196-8,,,129.109477,35.12654583,,8,26,1,,,,,,,CW_BUSAN_000943
부산광역시,남구,부산광역시 남구 용호동  1635-55,,,129.1068142,35.12866686,,8,25,1,,,,,,,CW_BUSAN_000944
부산광역시,남구,부산광역시 남구 용호동  430-2,,,129.105416,35.12985534,,8,27,1,,,,,,,CW_BUSAN_000945
부산광역시,남구,부산광역시 남구 용호동  598-26,,,129.1053476,35.12969358,,5,9,1,,,,,,,CW_BUSAN_000946
부산광역시,남구,부산광역시 남구 용호동  598-26,,,129.1055491,35.1295247,,6,15,1,,,,,,,CW_BUSAN_000947
부산광역시,남구,부산광역시 남구 용호동  598-6,,,129.10562,35.12934041,,6,8,1,,,,,,,CW_BUSAN_000948
부산광역시,남구,부산광역시 남구 용호동  178-12,,,129.1062234,35.12958471,,6,9,1,,,,,,,CW_BUSAN_000949
부산광역시,남구,부산광역시 남구 용호동  598-64,,,129.1058687,35.12972242,,7,16,1,,,,,,,CW_BUSAN_000950
부산광역시,남구,부산광역시 남구 용호동  430-2,,,129.1056625,35.12989867,,7,12,1,,,,,,,CW_BUSAN_000951
부산광역시,남구,부산광역시 남구 대연동  556-2,,,129.1016689,35.13150989,,8,11,1,,,,,,,CW_BUSAN_000952
부산광역시,남구,부산광역시 남구 대연동  556-2,,,129.1016283,35.13137231,,4,12,1,,,,,,,CW_BUSAN_000953
부산광역시,남구,부산광역시 남구 대연동  555-14,,,129.1012668,35.13149331,,4,12,1,,,,,,,CW_BUSAN_000954
부산광역시,남구,부산광역시 남구 대연동  535-7,,,129.1033504,35.13048207,,7,11,1,,,,,,,CW_BUSAN_000955
부산광역시,남구,부산광역시 남구 대연동  535-7,,,129.1031742,35.13062725,,7,8,1,,,,,,,CW_BUSAN_000956
부산광역시,남구,부산광역시 남구 대연동  535-7,,,129.1034654,35.13073461,,6,11,1,,,,,,,CW_BUSAN_000957
부산광역시,남구,부산광역시 남구 대연동  21429,,,129.100777,35.13545407,,8,17,1,,,,,,,CW_BUSAN_000958
부산광역시,남구,부산광역시 남구 대연동  515-4,,,129.1010438,35.13349875,,10,18,1,,,,,,,CW_BUSAN_000959
부산광역시,남구,부산광역시 남구 대연동  512-2,,,129.1010937,35.13311968,,11,17,1,,,,,,,CW_BUSAN_000960
부산광역시,남구,부산광역시 남구 대연동  1077-1,,,129.0914563,35.12871342,,8,16,1,,,,,,,CW_BUSAN_000961
부산광역시,남구,부산광역시 남구 대연동  212-1,,,129.0959036,35.14678789,,8,31,1,,,,,,,CW_BUSAN_000962
부산광역시,남구,부산광역시 남구 대연동  202-17,,,129.0978337,35.1454171,,8,33,1,,,,,,,CW_BUSAN_000963
부산광역시,남구,부산광역시 남구 대연동  986-28,,,129.0919686,35.13360692,,7,16,1,,,,,,,CW_BUSAN_000964
부산광역시,남구,부산광역시 남구 대연동  985-9,,,129.0920354,35.1322028,,7,17,1,,,,,,,CW_BUSAN_000965
부산광역시,남구,부산광역시 남구 문현동  968-3,,,129.0668997,35.13423378,,9,38,1,,,,,,,CW_BUSAN_000966
부산광역시,남구,부산광역시 남구 문현동  901-13,,,129.067284,35.1350371,,17,37,1,,,,,,,CW_BUSAN_000967
부산광역시,남구,부산광역시 남구 우암동  189-2005,,,129.0676028,35.12703813,,8,17,1,,,,,,,CW_BUSAN_000968
부산광역시,남구,부산광역시 남구 우암동  189-1289,,,129.0687403,35.12561342,,6,19,1,,,,,,,CW_BUSAN_000969
부산광역시,남구,부산광역시 남구 우암동  232,,,129.0707773,35.12517889,,8,21,1,,,,,,,CW_BUSAN_000970
부산광역시,남구,부산광역시 남구 우암동  164-41,,,129.0761276,35.12457784,,7,18,1,,,,,,,CW_BUSAN_000971
부산광역시,남구,부산광역시 남구 우암동  220,,,129.0775075,35.12451122,,9,19,1,,,,,,,CW_BUSAN_000972
부산광역시,남구,부산광역시 남구 우암동  14732,,,129.0798815,35.12369762,,7,20,1,,,,,,,CW_BUSAN_000973
부산광역시,남구,부산광역시 남구 우암동  8,,,129.0809712,35.12177914,,8,19,1,,,,,,,CW_BUSAN_000974
부산광역시,남구,부산광역시 남구 우암동  8,,,129.0812739,35.1215854,,6,11,1,,,,,,,CW_BUSAN_000975
부산광역시,남구,부산광역시 남구 우암동  8,,,129.0811574,35.12171502,,6,15,1,,,,,,,CW_BUSAN_000976
부산광역시,남구,부산광역시 남구 우암동  8,,,129.0811367,35.12187751,,6,10,1,,,,,,,CW_BUSAN_000977
부산광역시,남구,부산광역시 남구 감만동  45670,,,129.0846646,35.12280029,,6,17,1,,,,,,,CW_BUSAN_000978
부산광역시,남구,부산광역시 남구 감만동  33-380,,,129.0870104,35.12358131,,9,16,1,,,,,,,CW_BUSAN_000979
부산광역시,남구,부산광역시 남구 감만동  1154-3,,,129.0885177,35.12466554,,8,16,1,,,,,,,CW_BUSAN_000980
부산광역시,남구,부산광역시 남구 대연동  1013-1,,,129.0919461,35.13015638,,8,26,1,,,,,,,CW_BUSAN_000981
부산광역시,남구,부산광역시 남구 대연동  1013-1,,,129.0920521,35.12979635,,9,21,1,,,,,,,CW_BUSAN_000982
부산광역시,남구,부산광역시 남구 대연동  1087-5,,,129.0923178,35.12977653,,6,18,1,,,,,,,CW_BUSAN_000983
부산광역시,남구,부산광역시 남구 대연동  1013-1,,,129.0921038,35.13032182,,8,25,1,,,,,,,CW_BUSAN_000984
부산광역시,남구,부산광역시 남구 대연동  29-13,,,129.1054613,35.14025398,,4,8,1,,,,,,,CW_BUSAN_000985
부산광역시,남구,부산광역시 남구 대연동  45745,,,129.1048274,35.13993799,,4,6,1,,,,,,,CW_BUSAN_000986
부산광역시,남구,부산광역시 남구 대연동  45745,,,129.1051341,35.13997607,,5,22,1,,,,,,,CW_BUSAN_000987
부산광역시,남구,부산광역시 남구 대연동  45990,,,129.1051315,35.13976651,,9,27,1,,,,,,,CW_BUSAN_000988
부산광역시,남구,부산광역시 남구 대연동  45990,,,129.1054263,35.13972604,,7,22,1,,,,,,,CW_BUSAN_000989
부산광역시,수영구,부산광역시 수영구 남천동  19-13,,,129.1068216,35.14100812,,6,19,1,,,,,,,CW_BUSAN_000990
부산광역시,남구,부산광역시 남구 대연동  13881,,,129.1028746,35.1387144,,8,24,1,,,,,,,CW_BUSAN_000991
부산광역시,남구,부산광역시 남구 대연동  20090,,,129.1000004,35.13733839,,6,21,1,,,,,,,CW_BUSAN_000992
부산광역시,남구,부산광역시 남구 대연동  20090,,,129.1003111,35.13674667,,8,18,1,,,,,,,CW_BUSAN_000993
부산광역시,남구,부산광역시 남구 대연동  336-1,,,129.0955025,35.13557481,,8,22,1,,,,,,,CW_BUSAN_000994
부산광역시,남구,부산광역시 남구 대연동  74-17,,,129.096903,35.1359213,,6,19,1,,,,,,,CW_BUSAN_000995
부산광역시,남구,부산광역시 남구 대연동  1739-18,,,129.0917138,35.13511125,,6,19,1,,,,,,,CW_BUSAN_000996
부산광역시,남구,부산광역시 남구 대연동  1739-20,,,129.0919115,35.13492269,,7,16,1,,,,,,,CW_BUSAN_000997
부산광역시,남구,부산광역시 남구 대연동  1739-7,,,129.0920155,35.13512431,,7,19,1,,,,,,,CW_BUSAN_000998
부산광역시,남구,부산광역시 남구 문현동  274-9,,,129.0769144,35.13425461,,6,20,1,,,,,,,CW_BUSAN_000999
부산광역시,남구,부산광역시 남구 문현동  250-24,,,129.0724315,35.13655482,,9,30,1,,,,,,,CW_BUSAN_001000
부산광역시,부산진구,부산광역시 부산진구 전포동  379-23,,,129.0665779,35.14781417,,9,48,1,,,,,,,CW_BUSAN_001001
부산광역시,남구,부산광역시 남구 문현동  484-31,,,129.0667477,35.14295141,,8,41,1,,,,,,,CW_BUSAN_001002
부산광역시,남구,부산광역시 남구 문현동  672,,,129.0667208,35.14469433,,8,41,1,,,,,,,CW_BUSAN_001003
부산광역시,동구,부산광역시 동구 범일동  1651,,,129.0668114,35.13692774,,9,35,1,,,,,,,CW_BUSAN_001004
부산광역시,남구,부산광역시 남구 문현동  840-7,,,129.0673608,35.13655361,,4,12,1,,,,,,,CW_BUSAN_001005
부산광역시,남구,부산광역시 남구 문현동  840-9,,,129.0675997,35.13658977,,4,6,1,,,,,,,CW_BUSAN_001006
부산광역시,남구,부산광역시 남구 문현동  403-28,,,129.0684289,35.13654318,,5,11,1,,,,,,,CW_BUSAN_001007
부산광역시,남구,부산광역시 남구 문현동  403-9,,,129.068152,35.13661392,,4,45,1,,,,,,,CW_BUSAN_001008
부산광역시,동래구,부산광역시 동래구 온천동  1486,,,129.0694911,35.20350349,,8,12,1,,,,,,,CW_BUSAN_001009
부산광역시,동래구,부산광역시 동래구 명륜동  304-2,,,129.0821655,35.20742316,,3,4,1,,,,,,,CW_BUSAN_001010
부산광역시,동래구,부산광역시 동래구 사직동  628-12,,,129.0557049,35.20064728,,6,16,1,,,,,,,CW_BUSAN_001011
부산광역시,동래구,부산광역시 동래구 사직동  628-1,,,129.0562073,35.2009247,,8,13,1,,,,,,,CW_BUSAN_001012
부산광역시,동래구,부산광역시 동래구 명륜동  559-10,,,129.0822428,35.20529536,,7,9,1,,,,,,,CW_BUSAN_001013
부산광역시,동래구,부산광역시 동래구 명륜동  304-2,,,129.0838654,35.20728227,,6,11,1,,,,,,,CW_BUSAN_001014
부산광역시,동래구,부산광역시 동래구 명륜동  739,,,129.0843612,35.20481453,,5,20,1,,,,,,,CW_BUSAN_001015
부산광역시,동래구,부산광역시 동래구 온천동  1486,,,129.0694482,35.20196218,,8,12,1,,,,,,,CW_BUSAN_001016
부산광역시,동래구,부산광역시 동래구 명륜동  739,,,129.0829946,35.2036151,,7,11,1,,,,,,,CW_BUSAN_001017
부산광역시,동래구,부산광역시 동래구 사직동  581-33,,,129.0604675,35.20282365,,8,11,1,,,,,,,CW_BUSAN_001018
부산광역시,동래구,부산광역시 동래구 복천동  239-3,,,129.0879449,35.20413746,,7,8,1,,,,,,,CW_BUSAN_001019
부산광역시,동래구,부산광역시 동래구 안락동  151-88,,,129.1078243,35.19229074,,6,11,1,,,,,,,CW_BUSAN_001020
