distance_m,confidence,sido,sigungu,cw_uid,sg_uid,fk_cw_ok,fk_sg_ok,pass_dist_rule
98.3974113171426,0.0160258868285738,대전광역시,대덕구,CW_000077,SG_005480,True,True,False
99.88536880165648,0.0011463119834352,대전광역시,대덕구,CW_000077,SG_005479,True,True,False
80.92678417885527,0.1907321582114473,대전광역시,대덕구,CW_000079,SG_006021,True,True,False
81.58961780161937,0.1841038219838062,대전광역시,대덕구,CW_000079,SG_006020,True,True,False
86.00526608954507,0.1399473391045492,대전광역시,대덕구,CW_000079,SG_006033,True,True,False
96.39472192029876,0.0360527807970124,대전광역시,대덕구,CW_000084,SG_005480,True,True,False
88.39234072321686,0.1160765927678313,대전광역시,대덕구,CW_000085,SG_005480,True,True,False
92.61456876536158,0.0738543123463841,대전광역시,대덕구,CW_000085,SG_005479,True,True,False
89.30023716193702,0.1069976283806297,경기도,포천시,CW_000128,SG_012814,True,True,False
89.30023716193702,0.1069976283806297,경기도,포천시,CW_000128,SG_012815,True,True,False
93.03200955428468,0.0696799044571531,경기도,포천시,CW_000131,SG_001264,True,True,False
93.05219261933956,0.0694780738066045,경기도,포천시,CW_000131,SG_001265,True,True,False
85.63698821928236,0.1436301178071763,경기도,포천시,CW_000166,SG_001265,True,True,False
85.7283410453083,0.142716589546917,경기도,포천시,CW_000166,SG_001264,True,True,False
84.01724884889087,0.1598275115110913,경기도,포천시,CW_000167,SG_001265,True,True,False
84.04440556195968,0.1595559443804032,경기도,포천시,CW_000167,SG_001264,True,True,False
85.205451087634,0.14794548912366,경기도,포천시,CW_000170,SG_001267,True,True,False
85.85357929557263,0.1414642070442737,경기도,포천시,CW_000170,SG_001268,True,True,False
85.85357929557263,0.1414642070442737,경기도,포천시,CW_000170,SG_005252,True,True,False
98.20000442118952,0.0179999557881047,강원특별자치도,동해시,CW_000218,SG_005437,True,True,False
98.20000442118952,0.0179999557881047,강원특별자치도,동해시,CW_000218,SG_005438,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005460,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005462,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005449,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005461,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005448,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005445,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005446,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005450,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005447,True,True,False
99.66760631424076,0.0033239368575924,강원특별자치도,동해시,CW_000235,SG_005444,True,True,False
86.45346929806163,0.1354653070193836,강원특별자치도,동해시,CW_000238,SG_014206,True,True,False
98.87272830373745,0.0112727169626255,강원특별자치도,동해시,CW_000239,SG_014206,True,True,False
86.0160784103362,0.1398392158966379,경기도,포천시,CW_000360,SG_003005,True,True,False
96.77173285330733,0.0322826714669267,경기도,포천시,CW_000360,SG_002959,True,True,False
81.44198954482981,0.1855801045517019,경기도,포천시,CW_000365,SG_004450,True,True,False
95.4694902237137,0.0453050977628629,경기도,포천시,CW_000365,SG_001827,True,True,False
96.42135651335153,0.0357864348664846,경기도,포천시,CW_000365,SG_001832,True,True,False
91.61120431057672,0.0838879568942327,경기도,포천시,CW_000369,SG_001831,True,True,False
93.37196819919328,0.0662803180080671,강원특별자치도,동해시,CW_000427,SG_013399,True,True,False
93.72216295452596,0.0627783704547403,강원특별자치도,동해시,CW_000427,SG_013400,True,True,False
95.59604698478974,0.0440395301521026,강원특별자치도,동해시,CW_000427,SG_013398,True,True,False
80.10697174600057,0.1989302825399943,강원특별자치도,동해시,CW_000505,SG_013405,True,True,False
80.10813095237413,0.1989186904762587,강원특별자치도,동해시,CW_000505,SG_013408,True,True,False
80.42408600456167,0.1957591399543833,강원특별자치도,동해시,CW_000505,SG_013407,True,True,False
80.42408600456167,0.1957591399543833,강원특별자치도,동해시,CW_000505,SG_013406,True,True,False
80.4373925489805,0.1956260745101949,강원특별자치도,동해시,CW_000506,SG_013407,True,True,False
80.4373925489805,0.1956260745101949,강원특별자치도,동해시,CW_000506,SG_013406,True,True,False
81.5206551889321,0.184793448110679,강원특별자치도,동해시,CW_000506,SG_013408,True,True,False
81.58864966428808,0.1841135033571191,강원특별자치도,동해시,CW_000506,SG_013405,True,True,False
87.23111221541176,0.1276888778458824,강원특별자치도,동해시,CW_000508,SG_013404,True,True,False
87.23111221541176,0.1276888778458824,강원특별자치도,동해시,CW_000508,SG_013403,True,True,False
87.40023753226062,0.1259976246773938,강원특별자치도,동해시,CW_000508,SG_013402,True,True,False
94.80256082183536,0.0519743917816463,강원특별자치도,동해시,CW_000518,SG_013373,True,True,False
95.31341517715104,0.0468658482284897,강원특별자치도,동해시,CW_000518,SG_013375,True,True,False
97.76826205573543,0.0223173794426456,강원특별자치도,동해시,CW_000518,SG_013353,True,True,False
97.76826205573543,0.0223173794426456,강원특별자치도,동해시,CW_000518,SG_013374,True,True,False
97.76826205573543,0.0223173794426456,강원특별자치도,동해시,CW_000518,SG_013352,True,True,False
97.76826205573543,0.0223173794426456,강원특별자치도,동해시,CW_000518,SG_013372,True,True,False
86.07307041655544,0.1392692958344455,경상북도,구미시,CW_000647,SG_015122,True,True,False
86.24932162590582,0.1375067837409418,경상북도,구미시,CW_000647,SG_015123,True,True,False
86.24932162590582,0.1375067837409418,경상북도,구미시,CW_000647,SG_015124,True,True,False
93.52467461667948,0.064753253833205,경상북도,구미시,CW_000665,SG_012496,True,True,False
96.3911681363676,0.0360883186363238,경기도,포천시,CW_000742,SG_000959,True,True,False
88.20163340366557,0.1179836659633443,강원특별자치도,동해시,CW_000922,SG_014137,True,True,False
90.1392203396279,0.0986077966037209,강원특별자치도,동해시,CW_000923,SG_014141,True,True,False
83.32943661788241,0.1667056338211758,강원특별자치도,동해시,CW_000924,SG_014137,True,True,False
95.26688125972328,0.047331187402767,강원특별자치도,동해시,CW_000933,SG_005433,True,True,False
96.62973031595403,0.0337026968404594,강원특별자치도,동해시,CW_000933,SG_005432,True,True,False
85.9455009755563,0.140544990244437,경기도,포천시,CW_001168,SG_000975,True,True,False
85.9455009755563,0.140544990244437,경기도,포천시,CW_001168,SG_000976,True,True,False
97.33907166031766,0.0266092833968234,경기도,포천시,CW_001169,SG_000975,True,True,False
97.33907166031766,0.0266092833968234,경기도,포천시,CW_001169,SG_000976,True,True,False
92.59997725238,0.0740002274761998,경기도,포천시,CW_001170,SG_000975,True,True,False
92.59997725238,0.0740002274761998,경기도,포천시,CW_001170,SG_000976,True,True,False
91.5394784093644,0.084605215906356,경기도,포천시,CW_001197,SG_015387,True,True,False
98.47729581518615,0.0152270418481382,경상남도,거제시,CW_001237,SG_000005,True,True,False
98.47729581518615,0.0152270418481382,경상남도,거제시,CW_001237,SG_000006,True,True,False
91.87800760890693,0.0812199239109306,경상남도,거제시,CW_001238,SG_000005,True,True,False
91.87800760890693,0.0812199239109306,경상남도,거제시,CW_001238,SG_000006,True,True,False
80.43291872638305,0.1956708127361694,경기도,포천시,CW_001446,SG_003623,True,True,False
86.09359258693418,0.1390640741306582,경기도,포천시,CW_001450,SG_003624,True,True,False
86.09359258693418,0.1390640741306582,경기도,포천시,CW_001450,SG_003625,True,True,False
95.22758252339622,0.0477241747660377,경기도,포천시,CW_001451,SG_003624,True,True,False
95.22758252339622,0.0477241747660377,경기도,포천시,CW_001451,SG_003625,True,True,False
86.08259744666398,0.1391740255333602,경기도,포천시,CW_001452,SG_003624,True,True,False
86.08259744666398,0.1391740255333602,경기도,포천시,CW_001452,SG_003625,True,True,False
93.60656532474005,0.0639343467525996,경기도,포천시,CW_001454,SG_003624,True,True,False
93.60656532474005,0.0639343467525996,경기도,포천시,CW_001454,SG_003625,True,True,False
82.85341788716607,0.1714658211283393,경기도,포천시,CW_001455,SG_003624,True,True,False
82.85341788716607,0.1714658211283393,경기도,포천시,CW_001455,SG_003625,True,True,False
81.00283300280614,0.1899716699719386,경기도,포천시,CW_001458,SG_003648,True,True,False
81.00283300280614,0.1899716699719386,경기도,포천시,CW_001458,SG_003649,True,True,False
83.09170486053287,0.1690829513946713,경기도,포천시,CW_001461,SG_001270,True,True,False
95.89922269160805,0.0410077730839196,경기도,포천시,CW_001462,SG_001270,True,True,False
82.55148531754392,0.1744851468245607,경기도,포천시,CW_001469,SG_000980,True,True,False
82.55148531754392,0.1744851468245607,경기도,포천시,CW_001469,SG_000982,True,True,False
82.60693833067151,0.1739306166932849,경기도,포천시,CW_001469,SG_012597,True,True,False
82.60693833067151,0.1739306166932849,경기도,포천시,CW_001469,SG_012598,True,True,False
91.4637427049909,0.0853625729500909,경기도,포천시,CW_001469,SG_012595,True,True,False
91.4637427049909,0.0853625729500909,경기도,포천시,CW_001469,SG_012596,True,True,False
95.1486591877644,0.048513408122356,경기도,포천시,CW_001476,SG_000970,True,True,False
98.60209899714016,0.0139790100285982,경기도,포천시,CW_001476,SG_000971,True,True,False
88.8256338030653,0.111743661969347,경기도,포천시,CW_001625,SG_000984,True,True,False
95.5795323484309,0.0442046765156909,경기도,포천시,CW_001625,SG_000983,True,True,False
81.97240420799686,0.1802759579200313,경기도,포천시,CW_001627,SG_000985,True,True,False
98.62794029336528,0.0137205970663472,경기도,포천시,CW_001628,SG_000971,True,True,False
86.4290599583994,0.135709400416006,강원특별자치도,동해시,CW_001639,SG_001081,True,True,False
81.5674305725467,0.184325694274533,강원특별자치도,동해시,CW_001640,SG_001105,True,True,False
95.03559380613736,0.0496440619386262,강원특별자치도,동해시,CW_001640,SG_001081,True,True,False
90.0122725768779,0.0998772742312209,강원특별자치도,동해시,CW_001642,SG_001081,True,True,False
97.4906818580805,0.0250931814191949,강원특별자치도,동해시,CW_001642,SG_001105,True,True,False
89.32172262877481,0.1067827737122519,강원특별자치도,동해시,CW_001643,SG_001105,True,True,False
80.42655605992836,0.1957344394007164,강원특별자치도,동해시,CW_001644,SG_001105,True,True,False
84.96334100832456,0.1503665899167543,강원특별자치도,동해시,CW_001644,SG_001081,True,True,False
86.0016492177753,0.139983507822247,경기도,포천시,CW_001870,SG_015386,True,True,False
81.87313456565698,0.1812686543434302,경기도,포천시,CW_001941,SG_001260,True,True,False
84.54480268697941,0.1545519731302058,경기도,포천시,CW_001942,SG_001260,True,True,False
88.06391207089929,0.119360879291007,경기도,포천시,CW_001943,SG_001261,True,True,False
98.022669493932,0.01977330506068,경기도,포천시,CW_001943,SG_001262,True,True,False
91.53753081170986,0.0846246918829014,대전광역시,서구,CW_001951,SG_009365,True,True,False
91.65335442591586,0.0834664557408413,대전광역시,서구,CW_001951,SG_009366,True,True,False
82.52502806619526,0.1747497193380474,대전광역시,서구,CW_001952,SG_009376,True,True,False
86.26592011118896,0.1373407988881103,대전광역시,서구,CW_001952,SG_009375,True,True,False
97.24645415623098,0.0275354584376902,대전광역시,서구,CW_001952,SG_009365,True,True,False
90.64637391548304,0.0935362608451696,대전광역시,서구,CW_001953,SG_009346,True,True,False
95.03275232945056,0.0496724767054942,대전광역시,서구,CW_001953,SG_009347,True,True,False
95.28848703794002,0.0471151296205998,대전광역시,서구,CW_001953,SG_009376,True,True,False
99.16653735155865,0.0083346264844135,강원특별자치도,동해시,CW_002062,SG_001022,True,True,False
88.53236254886664,0.1146763745113336,강원특별자치도,동해시,CW_002067,SG_013409,True,True,False
90.77612541147188,0.0922387458852811,강원특별자치도,동해시,CW_002067,SG_013385,True,True,False
90.16312996140948,0.0983687003859051,강원특별자치도,동해시,CW_002068,SG_013391,True,True,False
93.39049690578048,0.0660950309421951,강원특별자치도,동해시,CW_002068,SG_013392,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013237,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013238,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013239,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013240,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013241,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013242,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013267,True,True,False
94.97909958837694,0.0502090041162306,강원특별자치도,동해시,CW_002077,SG_013268,True,True,False
82.92210047321097,0.1707789952678902,강원특별자치도,동해시,CW_002078,SG_013230,True,True,False
82.92210047321097,0.1707789952678902,강원특별자치도,동해시,CW_002078,SG_013231,True,True,False
90.64688638969666,0.0935311361030334,강원특별자치도,동해시,CW_002083,SG_001158,True,True,False
92.4545953499321,0.075454046500679,강원특별자치도,동해시,CW_002084,SG_001158,True,True,False
94.96768344495952,0.0503231655504046,강원특별자치도,동해시,CW_002086,SG_001133,True,True,False
97.81088090946383,0.0218911909053615,강원특별자치도,동해시,CW_002093,SG_005459,True,True,False
99.9744180926086,0.0002558190739141,경기도,포천시,CW_002105,SG_001597,True,True,False
81.51413649787492,0.1848586350212508,경기도,포천시,CW_002106,SG_001596,True,True,False
88.99434039678357,0.1100565960321643,경기도,포천시,CW_002108,SG_001074,True,True,False
88.99434039678357,0.1100565960321643,경기도,포천시,CW_002108,SG_001077,True,True,False
93.28220470300914,0.0671779529699085,경기도,포천시,CW_002109,SG_001597,True,True,False
96.91057621000576,0.0308942378999422,경기도,포천시,CW_002109,SG_001074,True,True,False
96.91057621000576,0.0308942378999422,경기도,포천시,CW_002109,SG_001077,True,True,False
82.20424900010927,0.1779575099989072,경기도,포천시,CW_002128,SG_004479,True,True,False
89.53377898493241,0.1046622101506759,대전광역시,중구,CW_002467,SG_008633,True,True,False
91.55172100538128,0.0844827899461873,대전광역시,중구,CW_002467,SG_008634,True,True,False
95.03244574436766,0.0496755425563233,대전광역시,중구,CW_002467,SG_008635,True,True,False
81.30720763190816,0.1869279236809184,경기도,포천시,CW_002990,SG_015391,True,True,False
89.13623575873935,0.1086376424126065,대전광역시,중구,CW_003450,SG_009153,True,True,False
84.10409220485742,0.1589590779514257,대전광역시,중구,CW_003451,SG_009532,True,True,False
82.38821093047083,0.1761178906952917,강원특별자치도,동해시,CW_003610,SG_005429,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013302,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013297,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013298,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013299,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013300,True,True,False
98.23256991055784,0.0176743008944215,강원특별자치도,동해시,CW_003631,SG_013301,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013237,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013238,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013239,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013240,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013241,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013242,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013267,True,True,False
88.00852144648192,0.1199147855351807,강원특별자치도,동해시,CW_003633,SG_013268,True,True,False
95.05764239207836,0.0494235760792165,강원특별자치도,동해시,CW_003644,SG_014209,True,True,False
95.05764239207836,0.0494235760792165,강원특별자치도,동해시,CW_003644,SG_014210,True,True,False
95.05764239207836,0.0494235760792165,강원특별자치도,동해시,CW_003644,SG_014211,True,True,False
95.05764239207836,0.0494235760792165,강원특별자치도,동해시,CW_003644,SG_014212,True,True,False
90.6326906668912,0.093673093331088,강원특별자치도,동해시,CW_003647,SG_014206,True,True,False
86.48194693073052,0.1351805306926948,강원특별자치도,동해시,CW_003650,SG_013337,True,True,False
86.48194693073052,0.1351805306926948,강원특별자치도,동해시,CW_003650,SG_013336,True,True,False
86.48194693073052,0.1351805306926948,강원특별자치도,동해시,CW_003650,SG_013335,True,True,False
80.57690221207957,0.1942309778792043,강원특별자치도,동해시,CW_004051,SG_002177,True,True,False
80.57690221207957,0.1942309778792043,강원특별자치도,동해시,CW_004051,SG_002176,True,True,False
83.3475928876458,0.1665240711235419,강원특별자치도,동해시,CW_004052,SG_002081,True,True,False
83.3475928876458,0.1665240711235419,강원특별자치도,동해시,CW_004052,SG_002080,True,True,False
88.95984232013926,0.1104015767986074,강원특별자치도,동해시,CW_004060,SG_001163,True,True,False
88.96436228262081,0.1103563771737918,강원특별자치도,동해시,CW_004060,SG_001161,True,True,False
88.96795708125076,0.1103204291874924,강원특별자치도,동해시,CW_004060,SG_001164,True,True,False
95.98515939611072,0.0401484060388926,강원특별자치도,동해시,CW_004060,SG_001162,True,True,False
91.62267546178369,0.0837732453821631,강원특별자치도,동해시,CW_004086,SG_014167,True,True,False
85.50669646459336,0.1449330353540664,대전광역시,중구,CW_004229,SG_008999,True,True,False
80.66690323583894,0.1933309676416105,대전광역시,중구,CW_004235,SG_008645,True,True,False
81.46678892962174,0.1853321107037825,대전광역시,중구,CW_004235,SG_008631,True,True,False
83.13030411883614,0.1686969588116386,대전광역시,중구,CW_004235,SG_008632,True,True,False
83.31365128588075,0.1668634871411924,대전광역시,중구,CW_004235,SG_008630,True,True,False
98.30599537373163,0.0169400462626835,대전광역시,중구,CW_004235,SG_008633,True,True,False
99.53215320794752,0.0046784679205248,대전광역시,중구,CW_004235,SG_008634,True,True,False
87.57968418209042,0.1242031581790957,경기도,의정부시,CW_004239,SG_013880,True,True,False
96.93645946396578,0.0306354053603422,경기도,의정부시,CW_004265,SG_014478,True,True,False
85.82815310647105,0.1417184689352895,경기도,의정부시,CW_004267,SG_013804,True,True,False
87.57968418209042,0.1242031581790957,경기도,의정부시,CW_004273,SG_013880,True,True,False
92.3064160195044,0.0769358398049558,경기도,의정부시,CW_004274,SG_013892,True,True,False
88.16207143253389,0.118379285674661,경기도,의정부시,CW_004275,SG_013831,True,True,False
86.10569740656015,0.1389430259343984,경기도,의정부시,CW_004281,SG_014231,True,True,False
83.29283028216804,0.1670716971783196,강원특별자치도,동해시,CW_004309,SG_001157,True,True,False
83.29283028216804,0.1670716971783196,강원특별자치도,동해시,CW_004309,SG_001156,True,True,False
87.31838667064689,0.1268161332935311,강원특별자치도,동해시,CW_004316,SG_001100,True,True,False
80.59815153436853,0.1940184846563147,강원특별자치도,동해시,CW_004317,SG_001141,True,True,False
84.91616979052667,0.1508383020947333,강원특별자치도,동해시,CW_004319,SG_001160,True,True,False
92.54239260895788,0.0745760739104213,강원특별자치도,동해시,CW_004319,SG_013246,True,True,False
82.86787207550175,0.1713212792449825,강원특별자치도,동해시,CW_004324,SG_014099,True,True,False
82.86787207550175,0.1713212792449825,강원특별자치도,동해시,CW_004324,SG_014100,True,True,False
94.3222680220362,0.056777319779638,강원특별자치도,동해시,CW_004328,SG_014099,True,True,False
94.3222680220362,0.056777319779638,강원특별자치도,동해시,CW_004328,SG_014100,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015161,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015162,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015167,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015165,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015166,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015163,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015168,True,True,False
80.01999790963295,0.1998000209036705,경상남도,거제시,CW_004832,SG_015164,True,True,False
84.85211237445425,0.1514788762554575,대전광역시,유성구,CW_005033,SG_009958,True,True,False
82.11629668587979,0.1788370331412021,대전광역시,유성구,CW_005035,SG_009961,True,True,False
95.30066801375077,0.0469933198624923,대전광역시,유성구,CW_005111,SG_009960,True,True,False
90.02367955494958,0.0997632044505042,대전광역시,유성구,CW_005136,SG_009959,True,True,False
98.63385884872211,0.0136614115127788,대전광역시,유성구,CW_005214,SG_010138,True,True,False
80.51410475842168,0.1948589524157832,대전광역시,유성구,CW_005215,SG_009960,True,True,False
85.78333983952024,0.1421666016047976,대전광역시,유성구,CW_005215,SG_009961,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005216,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005216,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005216,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005218,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005218,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005218,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005219,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005219,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005219,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005220,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005220,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005220,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005221,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005221,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005221,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005222,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005222,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005222,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005224,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005224,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005224,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005225,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005225,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005225,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005226,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005226,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005226,SG_001169,True,True,False
88.21724971720035,0.1178275028279965,경기도,구리시,CW_005244,SG_005283,True,True,False
94.11745487795652,0.0588254512204348,경기도,구리시,CW_005244,SG_005281,True,True,False
82.2249459917017,0.1777505400829829,경기도,구리시,CW_005251,SG_005226,True,True,False
82.2249459917017,0.1777505400829829,경기도,구리시,CW_005251,SG_005276,True,True,False
84.81558980441464,0.1518441019558536,경기도,구리시,CW_005252,SG_001508,True,True,False
82.2249459917017,0.1777505400829829,경기도,구리시,CW_005253,SG_005226,True,True,False
82.2249459917017,0.1777505400829829,경기도,구리시,CW_005253,SG_005276,True,True,False
84.81558980441464,0.1518441019558536,경기도,구리시,CW_005255,SG_001508,True,True,False
84.81558980441464,0.1518441019558536,경기도,구리시,CW_005257,SG_001508,True,True,False
84.81558980441464,0.1518441019558536,경기도,구리시,CW_005258,SG_001508,True,True,False
92.12640636229428,0.0787359363770571,경기도,구리시,CW_005264,SG_001886,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005268,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005268,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005268,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005269,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005269,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005269,SG_001169,True,True,False
94.67450863219176,0.0532549136780822,경기도,구리시,CW_005270,SG_000032,True,True,False
96.02738030836922,0.0397261969163078,경기도,구리시,CW_005270,SG_005368,True,True,False
98.11122400324898,0.0188877599675102,경기도,구리시,CW_005270,SG_001169,True,True,False
81.3873926719856,0.186126073280144,대전광역시,중구,CW_005273,SG_007219,True,True,False
87.86251480943689,0.1213748519056311,대전광역시,중구,CW_005273,SG_007164,True,True,False
87.92066015142966,0.1207933984857034,대전광역시,중구,CW_005273,SG_007163,True,True,False
88.03426881606883,0.1196573118393117,대전광역시,중구,CW_005273,SG_007160,True,True,False
90.60907079724896,0.0939092920275105,대전광역시,중구,CW_005273,SG_007182,True,True,False
91.75372809599746,0.0824627190400254,대전광역시,중구,CW_005273,SG_007170,True,True,False
93.09703583356271,0.0690296416643727,대전광역시,중구,CW_005273,SG_007181,True,True,False
95.85000372856112,0.0414999627143886,대전광역시,중구,CW_005273,SG_007156,True,True,False
80.82171392886826,0.1917828607113173,대전광역시,중구,CW_005274,SG_007198,True,True,False
81.7026482532695,0.1829735174673049,대전광역시,중구,CW_005275,SG_007182,True,True,False
82.28282310681185,0.1771717689318815,대전광역시,중구,CW_005275,SG_007181,True,True,False
86.06197033354884,0.1393802966645115,대전광역시,중구,CW_005275,SG_007197,True,True,False
92.3299880734053,0.076700119265947,대전광역시,중구,CW_005275,SG_007154,True,True,False
92.40317167530084,0.0759682832469914,대전광역시,중구,CW_005279,SG_007198,True,True,False
91.4727688926872,0.0852723110731278,대전광역시,유성구,CW_005286,SG_010137,True,True,False
95.82355767908652,0.0417644232091346,경기도,구리시,CW_005300,SG_012516,True,True,False
96.45587681415935,0.0354412318584064,경기도,구리시,CW_005300,SG_012534,True,True,False
82.39507674572502,0.1760492325427498,경기도,구리시,CW_005301,SG_012534,True,True,False
96.48993300669794,0.0351006699330206,경기도,구리시,CW_005302,SG_000724,True,True,False
81.2191379535509,0.1878086204644909,경기도,구리시,CW_005306,SG_001566,True,True,False
83.55095982633195,0.1644904017366805,경기도,구리시,CW_005307,SG_001566,True,True,False
90.86879649864468,0.0913120350135533,경기도,구리시,CW_005324,SG_000220,True,True,False
92.89250962564324,0.0710749037435676,경기도,구리시,CW_005325,SG_000030,True,True,False
92.89250962564324,0.0710749037435676,경기도,구리시,CW_005325,SG_001418,True,True,False
94.5905234830352,0.0540947651696478,경기도,구리시,CW_005336,SG_013852,True,True,False
85.47541456868969,0.1452458543131031,경기도,구리시,CW_005339,SG_013868,True,True,False
84.4187051093441,0.1558129489065589,대전광역시,중구,CW_005614,SG_008086,True,True,False
92.88522801404946,0.0711477198595054,대전광역시,중구,CW_005615,SG_008107,True,True,False
87.0345864251618,0.1296541357483819,대전광역시,중구,CW_005626,SG_008842,True,True,False
90.46354939261468,0.0953645060738531,대전광역시,중구,CW_005626,SG_008845,True,True,False
83.86173141750818,0.1613826858249182,대전광역시,중구,CW_005627,SG_008843,True,True,False
86.91358398118508,0.1308641601881491,대전광역시,중구,CW_005627,SG_008844,True,True,False
80.09347529028385,0.1990652470971615,대전광역시,대덕구,CW_005666,SG_005848,True,True,False
