sido,sigungu,road_type,road_direction,address,road_shape,main_road,signal_id,signal_type,button,remain_time,sound_signal,org_code
경상북도,구미시,지방도,3,경상북도 구미시 원평동 964-214,2,1,구미중앙로-40,2,0,1,1,5080000
경상북도,구미시,지방도,3,경상북도 구미시 송정동 441,2,1,구미중앙로-42,2,0,1,1,5080000
경기도,파주시,시도,3,경기도 파주시 동패동 1750,1,1,207,2,0,1,0,4060000
경상북도,구미시,지방도,3,경상북도 구미시 원평동 964-393,2,1,구미중앙로-4,2,0,1,0,5080000
경상북도,구미시,지방도,3,경상북도 구미시 원평동 964-374,2,1,구미중앙로-6,2,0,1,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 원평동 964-394,2,1,구미중앙로-8,2,0,1,1,5080000
경상북도,구미시,지방도,3,경상북도 구미시 원평동 964-393,2,1,구미중앙로-10,2,0,1,0,5080000
경상북도,구미시,지방도,3,경상북도 구미시 원평동 964-394,2,1,구미중앙로-12,2,0,1,0,5080000
경상북도,구미시,지방도,3,경상북도 구미시 원평동 1008-41,2,1,구미중앙로-22,2,0,0,0,5080000
경기도,파주시,시도,3,경기도 파주시 동패동 1749,1,1,208,2,0,1,0,4060000
경기도,구리시,시도,3,경기도 구리시 갈매동 585,2,0,31120-TL-00829-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 585,2,0,31120-TL-00830-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 585,2,1,31120-TL-00830-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 585,2,1,31120-TL-00831-06,2,0,1,1,3980000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-49,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1050,2,1,4공단로7길-52,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1025,2,1,4공단로7길-26,2,0,0,0,5080000
경상북도,구미시,시도,2,경상북도 구미시 구포동 1055,2,1,4공단로7길-29,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-31,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1043,2,1,4공단로7길-34,2,0,1,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-37,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-38,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-39,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-42,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-43,2,0,0,0,5080000
경상북도,구미시,시도,3,경상북도 구미시 구포동 1045,2,1,4공단로7길-46,2,0,0,0,5080000
경기도,구리시,시도,3,경기도 구리시 갈매동 산 69-100,2,1,31120-TL-00688-03,2,0,1,1,3980000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 469-34,99,1,200046,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 469-34,1,1,18110015,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 469-34,99,1,18110016,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 473,2,1,600058,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 473-2,2,1,600062,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 473-2,2,1,600064,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 473-2,2,1,20210003,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 473-70,2,1,600045,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 54-1,2,1,21060004,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 54-1,2,1,21060005,2,0,1,0,4211000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1328-2,2,1,6113,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1374-6,2,1,6114,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1374-6,2,0,6116,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1328-2,2,1,6118,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1372,2,1,6121,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1328-1,2,1,6123,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1352-11,2,0,6125,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1328-1,2,0,6126,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1352-11,2,1,6130,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1362-11,2,1,6131,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1362-11,2,0,6133,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1372,2,0,6134,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1372,2,1,6138,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1285,2,0,6144,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1283,2,0,6145,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1283,2,0,6146,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1285,2,1,6147,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1285,2,1,6148,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1279-2,2,1,6149,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1279-2,2,1,6150,2,0,0,0,6270000
대구광역시,수성구,특별시도,2,대구광역시 수성구 범물동 1283,2,1,6151,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1281,2,1,6153,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1281,2,1,6154,2,0,0,0,6270000
대구광역시,수성구,특별시도,1,대구광역시 수성구 범물동 1281,2,1,6155,2,0,0,0,6270000
경기도,구리시,시도,3,경기도 구리시 토평동 955-4,2,0,31120-TL-00682-01,2,0,1,1,3980000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 34-1,2,1,17030012,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 352-16,2,1,18110014,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 360-3,1,1,200050,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 360-3,1,1,18110011,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 360-3,1,1,18110017,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 360-3,1,1,18110019,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 362-128,99,1,18110010,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 469-31,2,1,18110012,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 216-1,2,1,17030004,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-4,2,1,930204,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-4,2,1,930205,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-4,2,1,930212,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-4,2,1,930213,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-5,2,1,930206,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 220-5,2,1,930207,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 31-1,2,1,17030002,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 31-1,2,1,17030007,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 321,2,1,18110013,2,0,1,0,4211000
경기도,포천시,지방도,3,경기도 포천시 신북면 기지리 948-2,2,1,31270-TL-00443-01,2,0,1,0,5600000
경기도,포천시,지방도,3,경기도 포천시 신북면 기지리 956-9,2,1,31270-TL-00444-03,2,0,1,0,5600000
경기도,포천시,지방도,3,경기도 포천시 신북면 기지리 941-1,2,1,31270-TL-00445-03,2,0,1,1,5600000
경기도,포천시,일반국도,3,경기도 포천시 신북면 기지리 963-3,2,1,31270-TL-00446-04,2,0,1,1,5600000
경기도,포천시,지방도,3,경기도 포천시 신북면 기지리 963-3,2,1,31270-TL-00446-05,2,0,1,1,5600000
경기도,포천시,지방도,3,경기도 포천시 신북면 기지리 941-1,2,0,31270-TL-00447-03,2,0,0,0,5600000
경기도,포천시,일반국도,3,경기도 포천시 내촌면 내리 465-2,1,0,31270-TL-00451-02,2,0,0,0,5600000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 119-1,2,1,200016,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 119-3,2,1,200013,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 152-7,2,1,200011,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 162-17,2,1,600066,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 162-17,2,1,20210045,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 162-73,2,1,600068,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 162-73,2,1,20210005,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 효가동 165,2,1,20160042,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 176-6,99,1,200009,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 179-1,99,1,200001,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 180-2,2,1,200056,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 180-2,2,1,17030005,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 180-2,2,1,18110007,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550027,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550028,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550029,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550030,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,20160066,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,20160067,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,20210032,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 459,2,1,20210041,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 478-1,2,1,550026,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 490,2,1,550025,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 78-3,2,1,400012,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 78-3,2,1,400013,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 산56-7,2,1,150034,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 118-9,2,1,200014,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 효가동 119-1,2,1,200003,2,0,0,0,4211000
경기도,포천시,시도,3,경기도 포천시 소흘읍 무림리 137-11,2,0,31270-TL-00909-01,2,0,0,0,5600000
경기도,포천시,시도,3,경기도 포천시 소흘읍 무림리 137-6,2,0,31270-TL-00910-06,2,0,0,0,5600000
경기도,포천시,시도,3,경기도 포천시 영중면 금주리 1029-42,2,1,31270-TL-00913-02,2,0,0,0,5600000
경기도,포천시,일반국도,3,경기도 포천시 영중면 금주리 1029-20,2,1,31270-TL-00905-03,2,0,0,0,5600000
경기도,남양주시,시도,1,경기도 남양주시 별내동 1000,2,1,955,2,0,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 별내동 1000,2,1,956,2,0,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 산3049-2,2,1,924,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 다산동 산3049-2,2,1,925,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 산3053-3,2,1,926,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 산3053-3,2,1,927,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 다산동 산3072-21,2,1,928,2,1,1,0,3990000
충청남도,아산시,기타,3,충청남도 아산시 법곡동 1-70,2,1,4061,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 법곡동 307,2,1,4063,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 240,2,1,4064,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 240,2,1,4065,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 240,2,1,4066,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 240,2,1,4069,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 238,2,1,4070,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 240,2,1,4071,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 308,2,1,4075,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 94-8,2,1,4076,2,0,1,0,4520000
충청남도,아산시,기타,3,충청남도 아산시 온천동 18-25,2,1,4080,2,0,1,0,4520000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 433,2,1,220005,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 433,2,1,220006,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 433,2,1,20210039,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 433,2,1,20210040,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 433-1,2,1,25010001,2,1,1,1,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 444,2,1,20210030,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 451,2,1,550016,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550010,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550011,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550013,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550019,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550020,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 455,2,1,550023,2,0,0,0,4211000
경상북도,구미시,시도,3,경상북도 구미시 옥계동 732-1,2,1,산호대로31길-19,2,0,0,0,5080000
경기도,포천시,일반국도,3,경기도 포천시 내촌면 진목리 213-5,2,1,31270-TL-00440-03,2,0,0,0,5600000
경기도,포천시,시도,3,경기도 포천시 신북면 신평리 80-6,2,1,31270-TL-00441-04,2,0,0,0,5600000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 409-10,2,1,150027,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 409-10,2,1,150028,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,220002,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,400015,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,400017,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,550006,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,550007,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,550012,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,550015,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 430,2,1,550017,2,0,0,0,4211000
경상북도,구미시,시도,3,경상북도 구미시 옥계동 732-1,2,1,산호대로31길-17,2,0,1,0,5080000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 159-2,2,1,150039,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 159-2,2,1,20210001,2,0,1,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 159-3,2,1,150042,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 159-4,2,1,150044,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 313-1,2,1,150025,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 318,2,1,150020,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 318,2,1,150021,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 318,2,1,150023,2,0,0,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 평릉동 318,2,1,150030,2,0,0,0,4211000
강원특별자치도,동해시,일반국도,3,강원특별자치도 동해시 평릉동 401-47,2,1,150041,2,0,0,0,4211000
경기도,구리시,시도,3,경기도 구리시 갈매동 568,2,1,31120-TL-00674-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 568,2,1,31120-TL-00675-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 960-3,2,1,31120-TL-00676-01,2,0,1,1,3980000
경기도,구리시,일반국도,3,경기도 구리시 인창동 690-1,2,1,31120-TL-00677-04,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 387-133,2,1,31120-TL-00679-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 토평동 955-4,2,0,31120-TL-00680-01,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 갈매동 387-82,2,1,31120-TL-00681-02,2,0,1,1,3980000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 추암동 산48-18,2,1,21040060,2,0,1,0,4211000
강원특별자치도,동해시,시도,3,강원특별자치도 동해시 추암동 산48-18,2,1,21040061,2,0,1,0,4211000
경기도,남양주시,시도,2,경기도 남양주시 다산동 산3043-11,2,1,920,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 산3043-22,2,1,921,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 산3043-22,2,1,922,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 산3049-2,2,1,923,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 711-1,2,1,890,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 711-1,2,1,891,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6298-1,2,1,860,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6298-1,2,1,861,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 707,2,1,868,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 707,2,1,869,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 708,2,1,870,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 708,2,1,871,2,1,1,0,3990000
경기도,포천시,일반국도,3,경기도 포천시 내촌면 진목리 315-5,2,1,31270-TL-00431-01,2,0,1,0,5600000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6292,2,1,834,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6292,2,1,835,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6294,2,1,842,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6294,2,1,843,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6294,2,1,844,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6294,2,1,845,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6294,2,1,846,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6294,2,1,847,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6294-2,2,1,848,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6296,2,1,849,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6296,2,1,850,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6296,2,1,851,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6298,2,1,852,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6298,2,1,853,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 다산동 6298,2,1,854,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 다산동 6298,2,1,859,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 479-15번지,2,1,2094,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 37-7,2,1,2095,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 393,2,1,2096,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 480-16번지,2,1,2067,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 249-11,2,1,2068,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 479-13번지,2,1,2069,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 473-1,2,1,2111,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 488-2,2,1,2112,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 33번지,2,1,2082,2,0,0,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 33번지,2,1,2083,2,0,0,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 33번지,2,0,2084,2,0,0,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 479-13번지,2,1,2085,2,1,1,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 480-15번지,2,1,2086,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 오남읍 양지리 719,2,1,1872,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 141-54번지,1,1,2036,2,0,0,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 와부읍 덕소리 141-54번지,1,1,2037,2,0,0,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 110-3,2,1,2038,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 494-4번지,2,1,2044,2,0,0,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 494-4번지,2,1,2045,2,0,0,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 30-7,2,1,2078,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 117-4,2,1,2049,2,1,1,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 117-4,2,1,2050,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 479-6번지,2,1,2051,2,1,1,0,3990000
경기도,남양주시,시도,1,경기도 남양주시 와부읍 덕소리 161-1번지,2,1,2055,2,1,0,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 161-1번지,2,1,2056,2,1,0,0,3990000
경기도,남양주시,시도,2,경기도 남양주시 와부읍 덕소리 161-1번지,2,1,2057,2,1,0,0,3990000
경기도,남양주시,지방도,2,경기도 남양주시 와부읍 덕소리 176-11,2,1,2058,2,1,1,0,3990000
경기도,남양주시,지방도,1,경기도 남양주시 와부읍 덕소리 479-27번지,2,1,2059,2,1,1,0,3990000
경기도,구리시,시도,3,경기도 구리시 교문동 809-3,1,0,31120-TL-00367-02,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 812,2,0,31120-TL-00369-03,2,0,1,1,3980000
경기도,구리시,시도,3,경기도 구리시 교문동 808,2,0,31120-TL-00375-03,2,0,1,1,3980000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 291-11,2,1,4046,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 375,2,1,4047,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 253-1,2,1,4048,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 375,2,1,4050,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 198-5,2,1,4052,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 197-3,2,1,4053,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 법곡동 334,2,1,4056,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 법곡동 334,2,1,4057,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 법곡동 336,2,1,4058,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 읍내동 291-6,2,1,4045,2,0,1,1,4520000
충청남도,아산시,기타,3,충청남도 아산시 탕정면 용두리 740,2,1,3995,2,0,1,1,4520000
