accident_id,crosswalk_id,distance_m
6779023,CW_015420,30.481360467391607
6779023,CW_001148,94.97896546130744
6779023,CW_015421,96.06789308334713
6779025,CW_047586,11.946956953951327
6779025,CW_047635,71.18723450046436
6779025,CW_047814,87.4821446357971
6779030,CW_036965,76.08315669741528
6779030,CW_036963,76.15490628598046
6779030,CW_036964,76.2311754564139
6779030,CW_036966,84.73159494690582
6779030,CW_036962,85.60669889497616
6779036,CW_034125,38.6074140817342
6779041,CW_031591,32.7206635917691
6779041,CW_031588,74.40884435044948
6779041,CW_031592,91.00787865112353
6779042,CW_001602,45.29978399712901
6779042,CW_001604,50.76640219689334
6779042,CW_001605,50.76640219689334
6779042,CW_001606,50.76640219689334
6779042,CW_001611,50.76640219689334
6779042,CW_001603,72.29915029740879
6779042,CW_001719,95.83352933170445
6779042,CW_001599,96.87330800056773
6779042,CW_001721,96.87330800056773
6779062,CW_036202,76.47599727386263
6779065,CW_034056,34.41722235663984
6779085,CW_031589,32.361090476378706
6779085,CW_045831,45.00562305322922
6779085,CW_031590,45.453668777118345
6779085,CW_031586,60.446467954953484
6779085,CW_031587,83.68906246161414
6779085,CW_031594,85.13924333817899
6779086,CW_034091,16.439752498897818
6779092,CW_019185,45.0437601904043
6779092,CW_019186,56.48369921370254
6779092,CW_019187,56.48369921370254
6779101,CW_034001,63.43701428529144
6779106,CW_017126,32.296942354594236
6779106,CW_017125,53.97691280734646
6779106,CW_040975,59.53998853113341
6779106,CW_017123,62.61205863660763
6779106,CW_017124,72.60286625603773
6779106,CW_017220,88.12741166593378
6779106,CW_040976,91.98644659969273
6779122,CW_025249,59.83750225252347
6779122,CW_025251,62.211904849081954
6779122,CW_025247,62.211904849081954
6779122,CW_025245,89.93845817567453
6779122,CW_025246,89.93845817567453
6779127,CW_006968,42.547512454443094
6779128,CW_034057,56.42658733651154
6779130,CW_021121,58.051713529213366
6779132,CW_040862,27.012880123051296
6779132,CW_037178,27.907571456268887
6779132,CW_040866,52.233303794889736
6779132,CW_040867,52.233303794889736
6779132,CW_041038,52.233303794889736
6779132,CW_040868,74.64889084768664
6779132,CW_041043,75.81791802310416
6779132,CW_040871,76.58789457372042
6779132,CW_040858,77.83983034539396
6779132,CW_040861,83.74449799089128
6779132,CW_040863,83.74449799089128
6779132,CW_037172,84.05504118048232
6779132,CW_040865,88.0895197837527
6779132,CW_037171,90.92443468309253
6779133,CW_021569,76.00363502861812
6779133,CW_021570,76.00363502861812
6779133,CW_019636,99.55335865846982
6779133,CW_019637,99.55335865846982
6779133,CW_019638,99.55335865846982
6779133,CW_019641,99.55335865846982
6779133,CW_019643,99.55335865846982
6779133,CW_019642,99.55335865846982
6779133,CW_019640,99.55335865846982
6779133,CW_019639,99.55335865846982
6779133,CW_019648,99.55335865846982
6779133,CW_019646,99.55335865846982
6779133,CW_019649,99.55335865846982
